time,total_cases,daily_cases,total_currently_infected,total_death,death_per_day,new_recoveries,state
2020-07-20,101434,1291,21047,1680,13,,north-carolina
2020-07-21,103297,1863,22891,1699,19,,north-carolina
2020-07-22,105488,2191,25047,1734,35,,north-carolina
2020-07-23,107433,1945,26977,1749,15,,north-carolina
2020-07-24,109578,2145,29093,1778,29,,north-carolina
2020-07-25,111692,2114,31182,1803,25,,north-carolina
2020-07-26,113337,1645,32817,1813,10,,north-carolina
2020-07-27,115022,1685,20897,1823,10,,north-carolina
2020-07-28,116827,1805,22678,1847,24,,north-carolina
2020-07-29,118653,1826,24463,1888,41,,north-carolina
2020-07-30,121064,2411,26833,1929,41,,north-carolina
2020-07-31,123082,2018,28828,1952,23,,north-carolina
2020-08-01,124835,1753,30548,1985,33,,north-carolina
2020-08-02,126197,1362,31896,1999,14,,north-carolina
2020-08-03,127585,1388,20479,2013,14,,north-carolina
2020-08-04,129279,1694,22147,2039,26,,north-carolina
2020-08-05,130464,1185,23300,2071,32,,north-carolina
2020-08-06,132515,2051,25307,2115,44,,north-carolina
2020-08-07,134094,1579,26843,2158,43,,north-carolina
2020-08-08,136084,1990,28808,2183,25,,north-carolina
2020-08-09,137710,1626,30425,2192,9,,north-carolina
2020-08-10,138217,507,19056,2192,0,,north-carolina
2020-08-11,139348,1131,20124,2255,63,,north-carolina
2020-08-12,140659,1311,21435,2255,0,,north-carolina
2020-08-13,142637,1978,23347,2321,66,,north-carolina
2020-08-14,143847,1210,24557,2321,0,,north-carolina
2020-08-15,145507,1660,26162,2376,55,,north-carolina
2020-08-16,146909,1402,27564,2376,0,,north-carolina
2020-08-17,147340,431,17214,2377,1,,north-carolina
2020-08-18,148676,1336,18489,2438,61,,north-carolina
2020-08-19,149887,1211,19675,2463,25,,north-carolina
2020-08-20,151944,2057,21708,2487,24,,north-carolina
2020-08-21,154017,2073,23737,2531,44,,north-carolina
2020-08-22,155798,1781,25504,2545,14,,north-carolina
2020-08-23,157289,1491,26987,2553,8,,north-carolina
2020-08-24,158678,1389,19473,2575,22,,north-carolina
2020-08-25,160124,1446,20894,2600,25,,north-carolina
2020-08-26,161466,1342,22201,2635,35,,north-carolina
2020-08-27,163643,2177,24352,2661,26,,north-carolina
2020-08-28,165122,1479,25808,2684,23,,north-carolina
2020-08-29,166845,1723,27507,2708,24,,north-carolina
2020-08-30,168797,1952,29449,2718,10,,north-carolina
2020-08-31,170084,1287,30717,2737,19,,north-carolina
2020-09-01,172293,2209,32881,2782,45,,north-carolina
2020-09-02,173509,1216,24813,2812,30,,north-carolina
2020-09-03,175225,1716,26507,2834,22,,north-carolina
2020-09-04,177346,2121,28578,2884,50,,north-carolina
2020-09-05,178932,1586,30124,2924,40,,north-carolina
2020-09-06,180031,1099,31212,2935,11,,north-carolina
2020-09-07,181070,1039,21482,2936,1,,north-carolina
2020-09-08,181903,833,22305,2946,10,,north-carolina
2020-09-09,182872,969,23228,2992,46,,north-carolina
2020-09-10,184179,1307,24526,3001,9,,north-carolina
2020-09-11,185789,1610,26102,3035,34,,north-carolina
2020-09-12,187267,1478,27555,3060,25,,north-carolina
2020-09-13,188487,1220,28769,3066,6,,north-carolina
2020-09-14,189435,948,19103,3075,9,,north-carolina
2020-09-15,190645,1210,20261,3127,52,,north-carolina
2020-09-16,191879,1234,21456,3166,39,,north-carolina
2020-09-17,193511,1632,23056,3198,32,,north-carolina
2020-09-18,195015,1504,24532,3226,28,,north-carolina
2020-09-19,196254,1239,25742,3255,29,,north-carolina
2020-09-20,197589,1335,27068,3264,9,,north-carolina
2020-09-21,198389,800,18698,3269,5,,north-carolina
2020-09-22,199701,1312,19970,3309,40,,north-carolina
2020-09-23,200802,1101,21040,3340,31,,north-carolina
2020-09-24,202638,1836,22835,3381,41,,north-carolina
2020-09-25,204331,1693,24500,3409,28,,north-carolina
2020-09-26,206090,1759,26228,3440,31,,north-carolina
2020-09-27,207380,1290,27517,3441,1,,north-carolina
2020-09-28,208248,868,20381,3445,4,,north-carolina
2020-09-29,209137,889,21221,3494,49,,north-carolina
2020-09-30,210632,1495,22678,3532,38,,north-carolina
2020-10-01,212909,2277,24908,3579,47,,north-carolina
2020-10-02,214684,1775,26654,3608,29,,north-carolina
2020-10-03,216886,2202,28835,3629,21,,north-carolina
2020-10-04,217496,610,29440,3634,5,,north-carolina
2020-03-12,8,0,7,0,0,,wisconsin
2020-03-13,19,11,18,0,0,,wisconsin
2020-03-14,27,8,26,0,0,,wisconsin
2020-03-15,33,6,32,0,0,,wisconsin
2020-03-16,48,15,47,0,0,,wisconsin
2020-03-17,73,25,72,0,0,,wisconsin
2020-03-18,111,38,110,0,0,,wisconsin
2020-03-19,159,48,158,0,0,,wisconsin
2020-03-20,210,51,206,3,0,,wisconsin
2020-03-21,281,71,276,4,1,,wisconsin
2020-03-22,381,100,376,4,0,,wisconsin
2020-03-23,416,35,410,5,1,,wisconsin
2020-03-24,457,41,451,5,0,,wisconsin
2020-03-25,630,173,621,7,2,,wisconsin
2020-03-26,707,77,695,10,3,,wisconsin
2020-03-27,842,135,826,14,4,,wisconsin
2020-03-28,989,147,972,15,1,,wisconsin
2020-03-29,1154,165,1135,17,2,,wisconsin
2020-03-30,1285,131,1260,23,6,,wisconsin
2020-03-31,1351,66,1324,25,2,,wisconsin
2020-04-01,1550,199,1523,25,0,,wisconsin
2020-04-02,1730,180,1690,38,13,,wisconsin
2020-04-03,1916,186,1868,46,8,,wisconsin
2020-04-04,2112,196,2054,56,10,,wisconsin
2020-04-05,2267,155,2197,68,12,,wisconsin
2020-04-06,2440,173,2361,77,9,,wisconsin
2020-04-07,2578,138,2484,92,15,,wisconsin
2020-04-08,2756,178,2588,103,11,,wisconsin
2020-04-09,2885,129,2709,111,8,,wisconsin
2020-04-10,3068,183,2875,128,17,,wisconsin
2020-04-11,3213,145,3011,137,9,,wisconsin
2020-04-12,3341,128,3132,144,7,,wisconsin
2020-04-13,3428,87,3209,154,10,,wisconsin
2020-04-14,3555,127,3298,170,16,,wisconsin
2020-04-15,3721,166,3452,182,12,,wisconsin
2020-04-16,3875,154,3591,197,15,,wisconsin
2020-04-17,4045,170,3753,205,8,,wisconsin
2020-04-18,4199,154,3901,211,6,,wisconsin
2020-04-19,4346,147,3932,220,9,,wisconsin
2020-04-20,4499,153,4075,230,10,,wisconsin
2020-04-21,4620,121,4184,242,12,,wisconsin
2020-04-22,4845,225,4405,246,4,,wisconsin
2020-04-23,5052,207,4601,257,11,,wisconsin
2020-04-24,5356,304,2781,262,5,,wisconsin
2020-04-25,5687,331,3108,266,4,,wisconsin
2020-04-26,5911,224,3326,272,6,,wisconsin
2020-04-27,6081,170,3487,281,9,,wisconsin
2020-04-28,6289,208,3676,300,19,,wisconsin
2020-04-29,6520,231,3002,308,8,,wisconsin
2020-04-30,6854,334,3328,316,8,,wisconsin
2020-05-01,7314,460,3777,327,11,,wisconsin
2020-05-02,7660,346,4116,334,7,,wisconsin
2020-05-03,7964,304,3902,339,5,,wisconsin
2020-05-04,8236,272,3923,340,1,,wisconsin
2020-05-05,8566,330,4082,353,13,,wisconsin
2020-05-06,8901,335,4191,362,9,,wisconsin
2020-05-07,9215,314,4493,374,12,,wisconsin
2020-05-08,9590,375,4858,384,10,,wisconsin
2020-05-09,9939,349,5193,398,14,,wisconsin
2020-05-10,10219,280,4805,400,2,,wisconsin
2020-05-11,10418,199,4995,409,9,,wisconsin
2020-05-12,10611,193,5179,418,9,,wisconsin
2020-05-13,10902,291,4808,421,3,,wisconsin
2020-05-14,11275,373,5168,434,13,,wisconsin
2020-05-15,11685,410,5047,445,11,,wisconsin
2020-05-16,12187,502,5541,453,8,,wisconsin
2020-05-17,12543,356,5317,453,0,,wisconsin
2020-05-18,12687,144,5455,459,6,,wisconsin
2020-05-19,12885,198,5645,467,8,,wisconsin
2020-05-20,13413,528,5204,481,14,,wisconsin
2020-05-21,13885,472,5670,487,6,,wisconsin
2020-05-22,14396,511,5551,496,9,,wisconsin
2020-05-23,14877,481,6021,507,11,,wisconsin
2020-05-24,15277,400,6418,510,3,,wisconsin
2020-05-25,15584,307,6721,514,4,,wisconsin
2020-05-26,15863,279,5941,517,3,,wisconsin
2020-05-27,16462,599,6077,539,22,,wisconsin
2020-05-28,16974,512,6040,550,11,,wisconsin
2020-05-29,17707,733,6755,568,18,,wisconsin
2020-05-30,18230,523,6304,588,20,,wisconsin
2020-05-31,18403,173,6165,592,4,,wisconsin
2020-06-01,18543,140,6302,595,3,,wisconsin
2020-06-02,18917,374,6138,607,12,,wisconsin
2020-06-03,19400,483,6612,616,9,,wisconsin
2020-06-04,19892,492,6286,626,10,,wisconsin
2020-06-05,20249,357,6279,633,7,,wisconsin
2020-06-06,20571,322,6156,645,12,,wisconsin
2020-06-07,20835,264,6141,647,2,,wisconsin
2020-06-08,21038,203,6150,646,-1,,wisconsin
2020-06-09,21308,270,6064,661,15,,wisconsin
2020-06-10,21593,285,5923,671,10,,wisconsin
2020-06-11,21926,333,6245,682,11,,wisconsin
2020-06-12,22246,320,5774,689,7,,wisconsin
2020-06-13,22518,272,5596,691,2,,wisconsin
2020-06-14,22758,240,5508,692,1,,wisconsin
2020-06-15,22932,174,5401,694,2,,wisconsin
2020-06-16,23198,266,5373,703,9,,wisconsin
2020-06-17,23454,256,5620,712,9,,wisconsin
2020-06-18,23876,422,5544,719,7,,wisconsin
2020-06-19,24154,278,5811,730,11,,wisconsin
2020-06-20,24539,385,4844,744,14,,wisconsin
2020-06-21,24819,280,4765,744,0,,wisconsin
2020-06-22,25068,249,4780,745,1,,wisconsin
2020-06-23,25331,263,4729,750,5,,wisconsin
2020-06-24,25763,432,4885,757,7,,wisconsin
2020-06-25,26227,464,4904,766,9,,wisconsin
2020-06-26,26747,520,4807,766,0,,wisconsin
2020-06-27,27286,539,4903,777,11,,wisconsin
2020-06-28,27743,457,5013,777,0,,wisconsin
2020-06-29,28058,315,5064,777,0,,wisconsin
2020-06-30,28659,601,5288,784,7,,wisconsin
2020-07-01,29199,540,5324,786,2,,wisconsin
2020-07-02,29738,539,5418,793,7,,wisconsin
2020-07-03,30317,579,5478,796,3,,wisconsin
2020-07-04,31055,738,5768,796,0,,wisconsin
2020-07-05,31577,522,5882,796,0,,wisconsin
2020-07-06,32061,484,6023,796,0,,wisconsin
2020-07-07,32556,495,5993,805,9,,wisconsin
2020-07-08,33154,598,6042,807,2,,wisconsin
2020-07-09,33908,754,6307,809,2,,wisconsin
2020-07-10,34753,845,6610,814,5,,wisconsin
2020-07-11,35679,926,6949,821,7,,wisconsin
2020-07-12,36448,769,7309,821,0,,wisconsin
2020-07-13,36942,494,7451,821,0,,wisconsin
2020-07-14,37906,964,7805,826,5,,wisconsin
2020-07-15,38727,821,7977,827,1,,wisconsin
2020-07-16,39627,900,8241,831,4,,wisconsin
2020-07-17,40507,880,8416,833,2,,wisconsin
2020-07-18,41485,978,8638,843,10,,wisconsin
2020-07-19,42315,830,8843,844,1,,wisconsin
2020-07-20,43018,703,9042,846,2,,wisconsin
2020-07-21,44135,1117,9374,859,13,,wisconsin
2020-07-22,44847,712,9300,865,6,,wisconsin
2020-07-23,45899,1052,9519,878,13,,wisconsin
2020-07-24,46917,1018,9706,878,0,,wisconsin
2020-07-25,47870,953,9692,891,13,,wisconsin
2020-07-26,48827,957,9964,892,1,,wisconsin
2020-07-27,49417,590,9891,893,1,,wisconsin
2020-07-28,50179,762,10640,906,13,,wisconsin
2020-07-29,51049,870,9719,911,5,,wisconsin
2020-07-30,52108,1059,9870,919,8,,wisconsin
2020-07-31,52940,832,9689,934,15,,wisconsin
2020-08-01,54002,1062,9771,947,13,,wisconsin
2020-08-02,54924,922,10012,948,1,,wisconsin
2020-08-03,55328,404,9884,949,1,,wisconsin
2020-08-04,56056,728,9727,961,12,,wisconsin
2020-08-05,56940,884,9647,970,9,,wisconsin
2020-08-06,57779,839,9580,978,8,,wisconsin
2020-08-07,58768,989,9534,990,12,,wisconsin
2020-08-08,59933,1165,9654,996,6,,wisconsin
2020-08-09,60554,621,9528,998,2,,wisconsin
2020-08-10,61061,507,9401,998,0,,wisconsin
2020-08-11,61785,724,10117,1006,8,,wisconsin
2020-08-12,62263,478,8902,1011,5,,wisconsin
2020-08-13,63206,943,8949,1018,7,,wisconsin
2020-08-14,64227,1021,9021,1025,7,,wisconsin
2020-08-15,65056,829,8846,1038,13,,wisconsin
2020-08-16,65741,685,8720,1039,1,,wisconsin
2020-08-17,66196,455,8555,1039,0,,wisconsin
2020-08-18,66830,634,8396,1052,13,,wisconsin
2020-08-19,67493,663,8189,1060,8,,wisconsin
2020-08-20,68233,740,8090,1067,7,,wisconsin
2020-08-21,69059,826,7936,1068,1,,wisconsin
2020-08-22,70009,950,7995,1081,13,,wisconsin
2020-08-23,70462,453,7661,1081,0,,wisconsin
2020-08-24,70854,392,7463,1081,0,,wisconsin
2020-08-25,71492,638,7403,1094,13,,wisconsin
2020-08-26,72260,768,7430,1100,6,,wisconsin
2020-08-27,73138,878,7547,1111,11,,wisconsin
2020-08-28,73981,843,7603,1113,2,,wisconsin
2020-08-29,74800,819,7606,1119,6,,wisconsin
2020-08-30,75337,537,7516,1122,3,,wisconsin
2020-08-31,75603,266,7247,1122,0,,wisconsin
2020-09-01,76584,981,7552,1130,8,,wisconsin
2020-09-02,77129,545,7346,1142,12,,wisconsin
2020-09-03,77856,727,7411,1146,4,,wisconsin
2020-09-04,79354,1498,7972,1153,7,,wisconsin
2020-09-05,80300,946,7979,1168,15,,wisconsin
2020-09-06,81193,893,8119,1168,0,,wisconsin
2020-09-07,81760,567,8114,1168,0,,wisconsin
2020-09-08,82477,717,8187,1168,0,,wisconsin
2020-09-09,83334,857,8187,1183,15,,wisconsin
2020-09-10,84881,1547,8854,1193,10,,wisconsin
2020-09-11,86250,1369,9175,1197,4,,wisconsin
2020-09-12,87603,1353,9485,1209,12,,wisconsin
2020-09-13,89185,1582,10225,1210,1,,wisconsin
2020-09-14,89956,771,10219,1210,0,,wisconsin
2020-09-15,91304,1348,10527,1220,10,,wisconsin
2020-09-16,92712,1408,10857,1228,8,,wisconsin
2020-09-17,94746,2034,11613,1231,3,,wisconsin
2020-09-18,97279,2533,12857,1238,7,,wisconsin
2020-09-19,99562,2283,15137,1241,3,,wisconsin
2020-09-20,101227,1665,14161,1242,1,,wisconsin
2020-09-21,102498,1271,14432,1244,2,,wisconsin
2020-09-22,104170,1672,14788,1251,7,,wisconsin
2020-09-23,105932,1762,15280,1259,8,,wisconsin
2020-09-24,108324,2392,16333,1265,6,,wisconsin
2020-09-25,110828,2504,17188,1274,9,,wisconsin
2020-09-26,113645,2817,18270,1281,7,,wisconsin
2020-09-27,115862,2217,19068,1281,0,,wisconsin
2020-09-28,117588,1726,19578,1283,2,,wisconsin
2020-09-29,119955,2367,20270,1300,17,,wisconsin
2020-09-30,122274,2319,21022,1327,27,,wisconsin
2020-10-01,125161,2887,22144,1348,21,,wisconsin
2020-10-02,127906,2745,23023,1353,5,,wisconsin
2020-10-03,130798,2892,24053,1372,19,,wisconsin
2020-10-04,132663,1865,24282,1377,5,,wisconsin
2020-03-12,3,0,3,0,0,,oklahoma
2020-03-13,3,0,2,0,0,,oklahoma
2020-03-14,4,1,3,0,0,,oklahoma
2020-03-15,7,3,6,0,0,,oklahoma
2020-03-16,10,3,9,0,0,,oklahoma
2020-03-17,19,9,18,0,0,,oklahoma
2020-03-18,31,12,30,0,0,,oklahoma
2020-03-19,46,15,44,1,0,,oklahoma
2020-03-20,49,3,47,1,0,,oklahoma
2020-03-21,53,4,51,1,0,,oklahoma
2020-03-22,67,14,64,2,1,,oklahoma
2020-03-23,81,14,78,2,0,,oklahoma
2020-03-24,106,25,102,3,1,,oklahoma
2020-03-25,164,58,158,5,2,,oklahoma
2020-03-26,250,86,242,7,2,,oklahoma
2020-03-27,322,72,313,8,1,,oklahoma
2020-03-28,377,55,361,15,7,,oklahoma
2020-03-29,429,52,412,16,1,,oklahoma
2020-03-30,481,52,463,17,1,,oklahoma
2020-03-31,565,84,541,23,6,,oklahoma
2020-04-01,719,154,688,30,7,,oklahoma
2020-04-02,879,160,844,34,4,,oklahoma
2020-04-03,988,109,949,38,4,,oklahoma
2020-04-04,1159,171,1116,42,4,,oklahoma
2020-04-05,1252,93,823,46,4,,oklahoma
2020-04-06,1327,75,893,51,5,,oklahoma
2020-04-07,1472,145,883,67,16,,oklahoma
2020-04-08,1524,52,923,79,12,,oklahoma
2020-04-09,1684,160,1082,80,1,,oklahoma
2020-04-10,1794,110,1184,88,8,,oklahoma
2020-04-11,1868,74,1252,94,6,,oklahoma
2020-04-12,1970,102,1352,96,2,,oklahoma
2020-04-13,2069,99,910,99,3,,oklahoma
2020-04-14,2184,115,1016,108,9,,oklahoma
2020-04-15,2263,79,985,123,15,,oklahoma
2020-04-16,2357,94,1071,131,8,,oklahoma
2020-04-17,2465,108,1174,136,5,,oklahoma
2020-04-18,2570,105,897,139,3,,oklahoma
2020-04-19,2599,29,925,140,1,,oklahoma
2020-04-20,2680,81,1003,143,3,,oklahoma
2020-04-21,2807,127,941,164,21,,oklahoma
2020-04-22,2894,87,952,170,6,,oklahoma
2020-04-23,3017,123,954,179,9,,oklahoma
2020-04-24,3121,104,972,188,9,,oklahoma
2020-04-25,3193,72,919,194,6,,oklahoma
2020-04-26,3253,60,919,195,1,,oklahoma
2020-04-27,3280,27,916,197,2,,oklahoma
2020-04-28,3410,130,943,207,10,,oklahoma
2020-04-29,3473,63,940,214,7,,oklahoma
2020-04-30,3618,145,995,222,8,,oklahoma
2020-05-01,3748,130,1117,230,8,,oklahoma
2020-05-02,3851,103,1212,238,8,,oklahoma
2020-05-03,3972,121,1333,238,0,,oklahoma
2020-05-04,4044,72,1124,238,0,,oklahoma
2020-05-05,4127,83,1198,247,9,,oklahoma
2020-05-06,4201,74,1039,253,6,,oklahoma
2020-05-07,4330,129,1085,260,7,,oklahoma
2020-05-08,4424,94,1094,266,6,,oklahoma
2020-05-09,4490,66,1156,270,4,,oklahoma
2020-05-10,4589,99,1113,272,2,,oklahoma
2020-05-11,4613,24,1135,274,2,,oklahoma
2020-05-12,4732,119,1031,278,4,,oklahoma
2020-05-13,4852,120,1015,278,0,,oklahoma
2020-05-14,4962,110,1018,284,6,,oklahoma
2020-05-15,5086,124,1000,285,1,,oklahoma
2020-05-16,5237,151,1004,288,3,,oklahoma
2020-05-17,5310,73,1077,288,0,,oklahoma
2020-05-18,5398,88,1165,288,0,,oklahoma
2020-05-19,5489,91,1060,294,6,,oklahoma
2020-05-20,5532,43,967,299,5,,oklahoma
2020-05-21,5680,148,1015,304,5,,oklahoma
2020-05-22,5849,169,1009,307,3,,oklahoma
2020-05-23,5960,111,1116,311,4,,oklahoma
2020-05-24,6037,77,1038,311,0,,oklahoma
2020-05-25,6090,53,1063,313,2,,oklahoma
2020-05-26,6137,47,994,318,5,,oklahoma
2020-05-27,6229,92,772,322,4,,oklahoma
2020-05-28,6270,41,708,326,4,,oklahoma
2020-05-29,6338,68,669,329,3,,oklahoma
2020-05-30,6418,80,646,334,5,,oklahoma
2020-05-31,6506,88,734,334,0,,oklahoma
2020-06-01,6573,67,728,334,0,,oklahoma
2020-06-02,6692,119,754,339,5,,oklahoma
2020-06-03,6805,113,753,341,2,,oklahoma
2020-06-04,6907,102,782,344,3,,oklahoma
2020-06-05,7003,96,791,345,1,,oklahoma
2020-06-06,7059,56,765,347,2,,oklahoma
2020-06-07,7150,91,821,348,1,,oklahoma
2020-06-08,7205,55,843,348,0,,oklahoma
2020-06-09,7363,158,937,353,5,,oklahoma
2020-06-10,7480,117,959,355,2,,oklahoma
2020-06-11,7626,146,1103,357,2,,oklahoma
2020-06-12,7848,222,1098,359,2,,oklahoma
2020-06-13,8073,225,1219,359,0,,oklahoma
2020-06-14,8231,158,1294,359,0,,oklahoma
2020-06-15,8417,186,1480,359,0,,oklahoma
2020-06-16,8645,228,1517,363,4,,oklahoma
2020-06-17,8904,259,1642,364,1,,oklahoma
2020-06-18,9354,450,1917,366,2,,oklahoma
2020-06-19,9706,352,2268,367,1,,oklahoma
2020-06-20,10037,331,2255,368,1,,oklahoma
2020-06-21,10515,478,2615,369,1,,oklahoma
2020-06-22,10733,218,2716,369,0,,oklahoma
2020-06-23,11028,295,2769,371,2,,oklahoma
2020-06-24,11510,482,2994,372,1,,oklahoma
2020-06-25,11948,438,3066,375,3,,oklahoma
2020-06-26,12343,395,3149,377,2,,oklahoma
2020-06-27,12642,299,3103,384,7,,oklahoma
2020-06-28,12944,302,3162,385,1,,oklahoma
2020-06-29,13172,228,3200,385,0,,oklahoma
2020-06-30,13757,585,3285,387,2,,oklahoma
2020-07-01,14112,355,3118,389,2,,oklahoma
2020-07-02,14539,427,3096,395,6,,oklahoma
2020-07-03,15065,526,3148,398,3,,oklahoma
2020-07-04,15645,580,3282,398,0,,oklahoma
2020-07-05,15928,283,3284,398,0,,oklahoma
2020-07-06,16362,434,3531,399,1,,oklahoma
2020-07-07,17220,858,3811,404,5,,oklahoma
2020-07-08,17893,673,3948,407,3,,oklahoma
2020-07-09,18496,603,3986,410,3,,oklahoma
2020-07-10,19092,596,4028,416,6,,oklahoma
2020-07-11,19779,687,4222,421,5,,oklahoma
2020-07-12,20235,456,4328,422,1,,oklahoma
2020-07-13,20745,510,4506,424,2,,oklahoma
2020-07-14,21738,993,4675,428,4,,oklahoma
2020-07-15,22813,1075,5015,432,4,,oklahoma
2020-07-16,23441,628,4908,438,6,,oklahoma
2020-07-17,24140,699,4929,445,7,,oklahoma
2020-07-18,25056,916,5419,451,6,,oklahoma
2020-07-19,25265,209,5348,451,0,,oklahoma
2020-07-20,25433,168,5231,452,1,,oklahoma
2020-07-21,27147,1714,6023,461,9,,oklahoma
2020-07-22,28065,918,5995,474,13,,oklahoma
2020-07-23,28802,737,5884,477,3,,oklahoma
2020-07-24,29116,314,5355,484,7,,oklahoma
2020-07-25,30081,965,5532,496,12,,oklahoma
2020-07-26,31285,1204,6091,496,0,,oklahoma
2020-07-27,32686,1401,6938,496,0,,oklahoma
2020-07-28,33775,1089,6903,509,13,,oklahoma
2020-07-29,34623,848,6714,523,14,,oklahoma
2020-07-30,35740,1117,6793,536,13,,oklahoma
2020-07-31,36487,747,6759,541,5,,oklahoma
2020-08-01,37731,1244,6900,549,8,,oklahoma
2020-08-02,38225,494,6855,550,1,,oklahoma
2020-08-03,38602,377,6886,551,1,,oklahoma
2020-08-04,39463,861,6578,566,15,,oklahoma
2020-08-05,40564,1101,6598,583,17,,oklahoma
2020-08-06,41401,837,6488,593,10,,oklahoma
2020-08-07,42255,854,6654,600,7,,oklahoma
2020-08-08,43080,825,6732,603,3,,oklahoma
2020-08-09,43566,486,6911,603,0,,oklahoma
2020-08-10,43963,397,6980,605,2,,oklahoma
2020-08-11,44728,765,6917,618,13,,oklahoma
2020-08-12,45398,670,6783,627,9,,oklahoma
2020-08-13,46103,705,6810,638,11,,oklahoma
2020-08-14,46897,794,6971,644,6,,oklahoma
2020-08-15,47798,901,7234,657,13,,oklahoma
2020-08-16,48342,544,7457,661,4,,oklahoma
2020-08-17,48711,369,7515,665,4,,oklahoma
2020-08-18,49326,615,7274,682,17,,oklahoma
2020-08-19,49923,597,7177,699,17,,oklahoma
2020-08-20,50669,746,7265,709,10,,oklahoma
2020-08-21,51746,1077,7614,715,6,,oklahoma
2020-08-22,52599,853,7839,725,10,,oklahoma
2020-08-23,53165,566,8030,726,1,,oklahoma
2020-08-24,53522,357,8132,730,4,,oklahoma
2020-08-25,54172,650,7912,744,14,,oklahoma
2020-08-26,54838,666,7661,763,19,,oklahoma
2020-08-27,55550,712,7586,778,15,,oklahoma
2020-08-28,56260,710,7712,786,8,,oklahoma
2020-08-29,57353,1093,7949,797,11,,oklahoma
